1701,忍路, 10160.0, 10126.0, 10124.0, 10124.0, 10103.0, 10072.0, 10064.0, 10099.0, 10132.0, 10132.0, 10186.0, 10123.0,
1605,浅虫, 10169.0, 10145.0, 10149.0, 10132.0, 10114.0, 10078.0, 10066.0, 10102.0, 10135.0, 10145.0, 10193.0, 10141.0,
1607,男鹿, 10176.0, 10159.0, 10164.0, 10139.0, 10120.0, 10075.0, 10070.0, 10099.0, 10134.0, 10149.0, 10197.0, 10150.0,
1604,鼠ヶ関, 10178.0, 10164.0, 10170.0, 10142.0, 10122.0, 10075.0, 10072.0, 10100.0, 10136.0, 10152.0, 10199.0, 10153.0,
1201,相馬, 10178.0, 10158.0, 10165.0, 10137.0, 10120.0, 10078.0, 10074.0, 10105.0, 10140.0, 10153.0, 10201.0, 10153.0,
1609,小木, 10185.0, 10172.0, 10174.0, 10143.0, 10122.0, 10073.0, 10072.0, 10098.0, 10135.0, 10150.0, 10199.0, 10158.0,
1603,柏崎, 10191.0, 10175.0, 10177.0, 10144.0, 10122.0, 10072.0, 10072.0, 10098.0, 10135.0, 10152.0, 10202.0, 10163.0,
1602,輪島, 10193.0, 10178.0, 10177.0, 10144.0, 10121.0, 10072.0, 10070.0, 10098.0, 10136.0, 10152.0, 10201.0, 10164.0,
1303,勝浦, 10166.0, 10147.0, 10156.0, 10130.0, 10117.0, 10078.0, 10083.0, 10096.0, 10127.0, 10142.0, 10186.0, 10141.0,
1301,油壺, 10170.0, 10149.0, 10157.0, 10129.0, 10115.0, 10075.0, 10076.0, 10096.0, 10130.0, 10144.0, 10191.0, 10145.0,
1304,伊東, 10168.0, 10148.0, 10156.0, 10130.0, 10115.0, 10076.0, 10079.0, 10096.0, 10130.0, 10143.0, 10189.0, 10145.0,
1606,三国, 10201.0, 10183.0, 10182.0, 10148.0, 10124.0, 10073.0, 10074.0, 10095.0, 10131.0, 10154.0, 10204.0, 10176.0,
1302,鬼崎, 10194.0, 10170.0, 10173.0, 10139.0, 10118.0, 10074.0, 10080.0, 10093.0, 10124.0, 10146.0, 10197.0, 10169.0,
1601,田後, 10208.0, 10185.0, 10182.0, 10149.0, 10127.0, 10070.0, 10071.0, 10095.0, 10135.0, 10158.0, 10209.0, 10183.0,
1401,海南, 10205.0, 10180.0, 10180.0, 10146.0, 10120.0, 10073.0, 10079.0, 10090.0, 10124.0, 10150.0, 10200.0, 10181.0,
1610,須佐, 10220.0, 10185.0, 10183.0, 10153.0, 10126.0, 10068.0, 10071.0, 10089.0, 10128.0, 10159.0, 10210.0, 10196.0,
1404,久礼, 10203.0, 10170.0, 10174.0, 10145.0, 10117.0, 10074.0, 10082.0, 10089.0, 10120.0, 10147.0, 10194.0, 10179.0,
1502,仮屋, 10228.0, 10184.0, 10183.0, 10155.0, 10127.0, 10068.0, 10071.0, 10085.0, 10122.0, 10156.0, 10208.0, 10203.0,
1403,細島, 10215.0, 10177.0, 10178.0, 10151.0, 10120.0, 10073.0, 10079.0, 10088.0, 10120.0, 10152.0, 10200.0, 10192.0,
1501,阿久根, 10224.0, 10180.0, 10181.0, 10156.0, 10123.0, 10074.0, 10083.0, 10083.0, 10114.0, 10151.0, 10201.0, 10200.0,
1503,沖縄, 10214.0, 10175.0, 10161.0, 10149.0, 10120.0, 10079.0, 10090.0, 10062.0, 10089.0, 10121.0, 10173.0, 10191.0,
1305,田子, 10169.0, 10148.0, 10159.0, 10133.0, 10117.0, 10081.0, 10089.0, 10096.0, 10124.0, 10140.0, 10184.0, 10146.0,
